novel_name,author,novelurl,serialstatus,serialnumber,category,collects,reviews,month
生死道尊,山中一蓑翁,http://book.zongheng.com/book/663027.html,已完结,1133582,玄幻,0,182,1
圣手狂少在校园,大红大紫,http://book.zongheng.com/book/533754.html,已完结,1778892,都市,84,10818,32
柳有千千叶,枫WGstar,http://book.zongheng.com/book/658217.html,连载中,9114,仙侠,0,18,1
八鬼通天传,盛世红莲,http://book.zongheng.com/book/655416.html,连载中,63149,异世,1,99,11
兵王都市,子非鱼师兄,http://book.zongheng.com/book/608546.html,连载中,12726,江湖,6,149,2
我的时光恋人希蕊,彭城xf,http://book.zongheng.com/book/662981.html,连载中,6074,潜伏,0,436,0
蜗牛修仙记,爱吃苹果的猴子,http://book.zongheng.com/book/661759.html,连载中,50515,玄幻,5,81,1
六都,龙者,http://book.zongheng.com/book/663036.html,连载中,30516,异世,0,31,3
穹尘泣,人未尽,http://book.zongheng.com/book/628928.html,连载中,161058,仙侠,4,815,4
禁闭世界,旧梦如沙,http://book.zongheng.com/book/661810.html,连载中,109520,进化,0,258,2
异武风云之谁与争锋,力战雷神,http://book.zongheng.com/book/662988.html,连载中,4754,都市,1,11,0
堀越高校,娜娜赛,http://book.zongheng.com/book/663046.html,连载中,3039,校园,0,15,1
琉云诀,流风拂指,http://book.zongheng.com/book/663056.html,连载中,2333,异世,0,6,2
死魂斗,十字守卫者,http://book.zongheng.com/book/663044.html,连载中,2135,武侠,0,30,0
为爱远走落魄不堪,岁月留痕,http://book.zongheng.com/book/662979.html,连载中,2134,都市,0,3,0
北斗天权之王,高阳候,http://book.zongheng.com/book/661742.html,连载中,12422,末世,0,223,1
终结者生化入侵,黑芒V,http://book.zongheng.com/book/663068.html,连载中,3127,末世,0,174,0
弦界十一维,奔跑几十年,http://book.zongheng.com/book/641824.html,连载中,64673,玄幻,3,222,3
器灵无双,朔朱,http://book.zongheng.com/book/663082.html,连载中,5294,异世,0,19,1
柠檬心不酸,世界忧伤成蓝,http://book.zongheng.com/book/663081.html,连载中,3221,校园,0,8,0
魔天师,懒尘,http://book.zongheng.com/book/654505.html,连载中,34284,争霸,3,119,2
谢谢你的到来,钟雨少爷,http://book.zongheng.com/book/654627.html,连载中,8071,校园,0,17,3
人生加速器,尘土矣,http://book.zongheng.com/book/561035.html,连载中,460960,都市,2413,65355,32
黎旭传,慈悲成魔,http://book.zongheng.com/book/661585.html,连载中,42304,玄幻,1,26,0
邪神坛,青尾,http://book.zongheng.com/book/661910.html,连载中,26045,异世,1,26,0
我的美女军官,零零圈圈窟窿洞,http://book.zongheng.com/book/662609.html,连载中,4412,都市,0,26,1
德格林,仟陌de,http://book.zongheng.com/book/579499.html,连载中,2004,奇幻,0,14,1
勇者默示录,轩清尘,http://book.zongheng.com/book/653172.html,连载中,22895,神话,12,137,1
九输一赢,二月懒猫,http://book.zongheng.com/book/663041.html,连载中,3112,游戏,0,190,3
极品邪魔,多糖咖啡,http://book.zongheng.com/book/643761.html,连载中,24097,异世,1,65,7
禽王系统,多糖咖啡,http://book.zongheng.com/book/556577.html,连载中,13636,都市,8,137,2
天才白少,多糖咖啡,http://book.zongheng.com/book/482339.html,连载中,12725,都市,0,103,4
战法魔师,若羽麟,http://book.zongheng.com/book/662035.html,连载中,2089,异世,0,3,0
焚天噬魂,惘川,http://book.zongheng.com/book/661842.html,连载中,22191,修真,0,28,0
我在医院呢,没事我装瞎,http://book.zongheng.com/book/661730.html,连载中,4229,灵异,1,29,3
赤血九歌,东方璇玑,http://book.zongheng.com/book/662631.html,连载中,10652,仙侠,0,16,3
青春我来过,雨菡弦子,http://book.zongheng.com/book/651214.html,连载中,8037,校园,2,44,0
谪仙逍遥,伴读书贼,http://book.zongheng.com/book/662431.html,连载中,2896,仙侠,0,22,2
虚无帝,墨炎霖,http://book.zongheng.com/book/657371.html,连载中,82958,都市,1,95,0
追仙之旅,断罪无尽,http://book.zongheng.com/book/649981.html,连载中,23872,玄幻,0,90,1
斗天神王,长白永夜,http://book.zongheng.com/book/661551.html,连载中,5098,玄幻,0,14,0
独孤天下,名流千古,http://book.zongheng.com/book/648893.html,连载中,15048,修真,3,2732,215
猎妖者也,白饭如礵,http://book.zongheng.com/book/662103.html,连载中,36,都市,98,1920,2
魂兽世纪,大大白,http://book.zongheng.com/book/663127.html,连载中,5124,异世,1,16,5
古武修罗,狼都青年,http://book.zongheng.com/book/661968.html,连载中,43431,玄幻,1,21,0
义石记,溪南山,http://book.zongheng.com/book/661347.html,连载中,33105,玄幻,1,42,2
天火神域,恶意的人生,http://book.zongheng.com/book/597208.html,连载中,45052,玄幻,2,134,1
秦世灵生,秦灵先帝,http://book.zongheng.com/book/662639.html,连载中,6109,异术,1,22,0
仙凡九变修天传,余生不死,http://book.zongheng.com/book/660080.html,连载中,59763,仙侠,0,82,0
枪定乾坤,胖纸请留步,http://book.zongheng.com/book/625042.html,连载中,434856,争霸,29,3331,16
魂祖传奇,乱世皇族,http://book.zongheng.com/book/659737.html,连载中,110631,异世,1,68,1
彼岸神话,渡夫承镛,http://book.zongheng.com/book/662590.html,连载中,23339,神话,0,15,1
一滴血泪,爬树的蚂蚱,http://book.zongheng.com/book/662642.html,连载中,5485,都市,1,5,0
渡劫传,灯下人,http://book.zongheng.com/book/657570.html,连载中,254,争霸,1,50,3
傲剑江湖,大口斤,http://book.zongheng.com/book/600999.html,连载中,2680052,修真,73,7361,98
三国杀戮系统,贺方圣,http://book.zongheng.com/book/660540.html,连载中,41293,架空,2,814,15
九天成圣,墨轩听雨,http://book.zongheng.com/book/656449.html,连载中,22847,争霸,2,32,1
龙王图,李天强,http://book.zongheng.com/book/660972.html,连载中,52176,争霸,0,26,2
星占,以杉,http://book.zongheng.com/book/594966.html,连载中,67366,异世,1,167,1
小镇花店,辰霏雪儿,http://book.zongheng.com/book/656916.html,连载中,15798,异世,1,33,2
青袍,王霁云,http://book.zongheng.com/book/663176.html,连载中,8184,武侠,2,23,2
假面骑士之追寻,上古仁剑,http://book.zongheng.com/book/659271.html,连载中,2381,同人,2,159,8
魔尊重生在现代,无独有偶大帝,http://book.zongheng.com/book/652212.html,连载中,11,修真,6,1111,144
末日尸界,一鑫一益,http://book.zongheng.com/book/662458.html,连载中,4106,末世,0,263,5
魂断何处,范贰飘,http://book.zongheng.com/book/659652.html,连载中,74171,玄幻,1,68,6
极品皇叔,孤舟书生,http://book.zongheng.com/book/494775.html,已完结,1034360,历史,1800,180149,831
小九道途,天涯神殇,http://book.zongheng.com/book/658886.html,连载中,29542,玄幻,1,90,0
镜中爱,白毫,http://book.zongheng.com/book/663169.html,连载中,3145,都市,0,4,0
我们的青春没有怕过,倔强星芒,http://book.zongheng.com/book/630759.html,已完结,299342,文集,3,261,2
驱魔农民工,大少,http://book.zongheng.com/book/660279.html,已完结,912394,推理,2,77,7
神火异世,英杭,http://book.zongheng.com/book/663198.html,连载中,3881,异术,0,30,1
仙都魔域,沐少秋,http://book.zongheng.com/book/660789.html,连载中,21247,玄幻,2,76,5
穹之尽,点上游龙,http://book.zongheng.com/book/663099.html,连载中,5128,玄幻,1,44,3
十三全灵体,老红牛,http://book.zongheng.com/book/656715.html,连载中,28706,玄幻,15,479,5
乱世纵横录之战国风云,忧光,http://book.zongheng.com/book/658620.html,连载中,53549,历史,1,648,4
无极封魔录,幽幽南山秋,http://book.zongheng.com/book/626618.html,连载中,229333,玄幻,5,559,2
潇潇江湖路,潇湘夜雨花木奇,http://book.zongheng.com/book/662356.html,连载中,3387,武侠,0,9,0
九幽星辰记,石龙桥一霸,http://book.zongheng.com/book/658102.html,连载中,11086,争霸,0,14,0
裂印星痕,晨的一滴露珠,http://book.zongheng.com/book/658789.html,连载中,65719,异世,1,85,0
独活情愫云姝,查鱼,http://book.zongheng.com/book/660927.html,连载中,32006,都市,1,76,2
神明之手,不回家的小白,http://book.zongheng.com/book/662414.html,连载中,18947,异世,3,32,1
丧命游戏,思萍,http://book.zongheng.com/book/517535.html,已完结,175985,推理,17,268,6
汉扬,南山旧,http://book.zongheng.com/book/656265.html,连载中,5803,架空,1,440,3
武破星河,疯狂的马大锅,http://book.zongheng.com/book/547826.html,已完结,3043676,玄幻,74,10714,84
元天大帝,丹丹很淘气,http://book.zongheng.com/book/663232.html,连载中,25165,争霸,0,5,0
诸葛亮重生扫平火星,三星堆,http://book.zongheng.com/book/663213.html,连载中,2281,争霸,1,19,2
金山苍茫之宋云的修行,执戈无争,http://book.zongheng.com/book/654310.html,连载中,20466,历史,0,767,2
盛唐风月引,九昊,http://book.zongheng.com/book/557302.html,连载中,20496,仙侠,1,269,2
七罪法师,朽木当柴,http://book.zongheng.com/book/663237.html,连载中,4018,争霸,0,5,0
火影之再不斩,鬼人再不斩,http://book.zongheng.com/book/662694.html,连载中,13043,同人,1,407,28
怒海狂涛,狂涛魁,http://book.zongheng.com/book/663238.html,连载中,15568,异世,0,14,0
万法末世,徵叶,http://book.zongheng.com/book/663004.html,连载中,8135,异世,0,15,1
阴阳武圣,青楼霸主,http://book.zongheng.com/book/662274.html,连载中,10517,玄幻,0,21,0
渔歌,一浊,http://book.zongheng.com/book/660306.html,连载中,31920,玄幻,2,87,5
灵人莫语,七声馋,http://book.zongheng.com/book/662906.html,连载中,12257,异世,1,23,1
乱世豪情,烟花三月下火锅,http://book.zongheng.com/book/663252.html,连载中,3751,武侠,0,8,0
神魔圣战之王与剑,神魂迹,http://book.zongheng.com/book/660986.html,连载中,43172,异世,1,64,3
我独泊兮,只抽万宝路的小学生,http://book.zongheng.com/book/659839.html,连载中,50199,玄幻,0,49,2
夕阳之恋,夜雨汐,http://book.zongheng.com/book/644105.html,连载中,27709,都市,4,133,3
暗宸,魔千雪,http://book.zongheng.com/book/663262.html,连载中,8061,玄幻,0,4,0
火影之吞噬在起,水心冰封,http://book.zongheng.com/book/658877.html,连载中,43828,同人,8,356,17
完美逍遥,低调海少,http://book.zongheng.com/book/662943.html,连载中,5842,争霸,0,45,1
问道青城,马二月,http://book.zongheng.com/book/659854.html,连载中,21632,灵异,4,60,0
万古极道,迷途栀子,http://book.zongheng.com/book/663269.html,连载中,9032,玄幻,0,10,2
寻灵恩仇记,香肠,http://book.zongheng.com/book/659724.html,连载中,63327,玄幻,1,73,1
最后的旅途,逍遥的猥琐鱼,http://book.zongheng.com/book/660798.html,连载中,15005,异世,60,1100,2
30岁之前的悲哀岁月,草原上的橄榄绿,http://book.zongheng.com/book/662036.html,连载中,3131,重生,1,20,2
铸天纪,墨梵,http://book.zongheng.com/book/549970.html,连载中,748366,异世,3319,140397,28
星幻天下,柳下瑶琴,http://book.zongheng.com/book/641681.html,连载中,36776,玄幻,11,290,4
弑天伐帝,弑天痕,http://book.zongheng.com/book/656741.html,连载中,14338,异世,0,13,0
神之紫痕,说话的巧克力,http://book.zongheng.com/book/663288.html,连载中,13177,奇幻,0,8,0
花都玄医,洱海,http://book.zongheng.com/book/663289.html,已完结,1130197,都市,5,2590,229
太古祖龙,古道无声,http://book.zongheng.com/book/663317.html,已完结,639533,修真,11,455,26
灵异直播间,呼延成章,http://book.zongheng.com/book/663318.html,已完结,534541,推理,17,528,44
我的狐仙老婆,守护的翅膀,http://book.zongheng.com/book/663320.html,已完结,984737,推理,13,357,44
鬼夫大人缠上身,豆猫,http://book.zongheng.com/book/663321.html,已完结,581845,推理,7,421,21
我在日本当助教,念一,http://book.zongheng.com/book/663322.html,已完结,671333,都市,16,1168,204
帝鼎芳华,对月莫空杯,http://book.zongheng.com/book/649000.html,连载中,122991,争霸,1,215,7
修真朋友圈,尚儒,http://book.zongheng.com/book/663323.html,已完结,597105,都市,14,500,34
五行修神录,泓杉,http://book.zongheng.com/book/663325.html,已完结,1339226,玄幻,3,721,20
女总裁的妖孽男神,谭小四,http://book.zongheng.com/book/663328.html,已完结,599109,都市,0,100,11
超级修补师,大大的飞机,http://book.zongheng.com/book/663329.html,已完结,809629,都市,2,231,30
英雄联盟之至高荣耀,天德书尊,http://book.zongheng.com/book/663331.html,已完结,1103321,游戏,17,474,29
龙魂武皇,半步青山,http://book.zongheng.com/book/663332.html,已完结,1059745,玄幻,2,102,7
盗墓笔记12：终极解密,解大花,http://book.zongheng.com/book/663336.html,已完结,351234,文集,48,239,22
我的青春正轻狂,六弦,http://book.zongheng.com/book/663338.html,已完结,1226414,都市,15,238,17
控灵师,九命野猫,http://book.zongheng.com/book/663337.html,已完结,447642,推理,2,70,12
带着仙府闯都市,青楼小二,http://book.zongheng.com/book/663354.html,已完结,497901,都市,4,334,75
我是特种兵之鹰击苍穹,清酒小饮,http://book.zongheng.com/book/663355.html,已完结,493258,历史,23,1721,83
独领风骚,茴九,http://book.zongheng.com/book/663356.html,已完结,509583,都市,2,31,5
青春禁忌,渊鱼,http://book.zongheng.com/book/663357.html,连载中,759999,都市,36,2511,189
极品全才天王,深秋的苹果,http://book.zongheng.com/book/663358.html,已完结,953843,都市,18,1781,202
那年我们正青春,小寞,http://book.zongheng.com/book/663359.html,已完结,471825,都市,4,249,26
逆天神主,撒旦21,http://book.zongheng.com/book/663361.html,已完结,600156,玄幻,1,32,3
最强死士,刘亦心,http://book.zongheng.com/book/649881.html,连载中,149892,玄幻,6,128,0
注定离歌,柒c柒,http://book.zongheng.com/book/662268.html,连载中,14708,校园,1,57,1
天行有道,一方神明,http://book.zongheng.com/book/659317.html,连载中,5830,争霸,1,110,4
第一女尊,喵弦,http://book.zongheng.com/book/651768.html,连载中,9256,异世,4,96,1
重生之闯霸校园,张张张梦,http://book.zongheng.com/book/661469.html,连载中,6443,重生,2,83,4
剑压诸天,梦回永恒,http://book.zongheng.com/book/583111.html,连载中,74061,玄幻,11,344,3
三生引,沧海书生,http://book.zongheng.com/book/662880.html,连载中,4338,玄幻,1,53,5
六界魔传,吾唯佳冰,http://book.zongheng.com/book/660409.html,连载中,33765,仙侠,0,93,3
时空刺客,祈衣袂,http://book.zongheng.com/book/661588.html,连载中,75,穿梭,0,310,1
竞速世界,太阳和天狼星,http://book.zongheng.com/book/660086.html,连载中,3816,都市,0,18,1
分忧顾问,小白领,http://book.zongheng.com/book/645413.html,连载中,350647,都市,0,137,0
大逆袭,江南少主,http://book.zongheng.com/book/654979.html,连载中,37494,玄幻,7,1871,2
浮沉续,树叶fly,http://book.zongheng.com/book/659908.html,连载中,8535,玄幻,1,18,0
暴风少女SG,黄海东的名单,http://book.zongheng.com/book/663467.html,连载中,3376,科幻,1,174,1
生活随记,亦莲安,http://book.zongheng.com/book/524403.html,连载中,4749,重生,0,11,0
落拓传,草丛三心,http://book.zongheng.com/book/650094.html,连载中,43477,玄幻,0,44,2
传奇的诞生,中国少帅,http://book.zongheng.com/book/662360.html,连载中,24303,重生,1,27,0
问天伐世,流水残云,http://book.zongheng.com/book/662779.html,连载中,31551,玄幻,1,59,3
遗梦洪荒,昨夜星茶,http://book.zongheng.com/book/662684.html,连载中,9790,异世,0,7,0
外星公主的珍兽,章鱼罐头,http://book.zongheng.com/book/662341.html,连载中,13877,进化,1,246,3
权利的游戏之双龙汇,君子动口不动手,http://book.zongheng.com/book/639738.html,连载中,215663,同人,39,4213,450
无限乱入者,心早凉,http://book.zongheng.com/book/662177.html,连载中,2277,都市,0,17,0
年少轻狂世无双,少吃多动,http://book.zongheng.com/book/663479.html,连载中,11611,校园,2,30,1
银之猎杀者,十字守卫者,http://book.zongheng.com/book/662464.html,连载中,19152,奇幻,1,99,2
蜀山剑圣,渔公子,http://book.zongheng.com/book/662408.html,连载中,15021,修真,1,56,2
剑士兰迪斯,鲲游天外,http://book.zongheng.com/book/630567.html,连载中,198147,奇幻,5,730,7
神鬼游戏,雷教主,http://book.zongheng.com/book/661298.html,连载中,16942,都市,0,22,2
南雁萧迢归,七月三旬,http://book.zongheng.com/book/653314.html,连载中,37413,异术,0,147,1
仙根供应商,默守陈规,http://book.zongheng.com/book/663469.html,连载中,2207,争霸,3,11,1
进化圣塔,水煮羊肉,http://book.zongheng.com/book/663271.html,连载中,2193,进化,0,203,0
鬼的一生,破轮,http://book.zongheng.com/book/661609.html,连载中,12506,异世,2,33,2
欲伏妖魔,君哥,http://book.zongheng.com/book/663495.html,连载中,9356,仙侠,1,17,3
魔血亦仙缘,枯萎的星光,http://book.zongheng.com/book/612919.html,连载中,672918,修真,2,1147,12
现代修仙指南,渣渣的小迷弟,http://book.zongheng.com/book/663105.html,连载中,2109,修真,1,23,0
歪佛,幻雾流云,http://book.zongheng.com/book/660674.html,连载中,55778,玄幻,1,70,3
千域无界,凡人间,http://book.zongheng.com/book/519345.html,连载中,123575,玄幻,2,463,0
九尾狐与大唐宫祠,语过添情y,http://book.zongheng.com/book/663089.html,连载中,5,玄幻,0,25,1
这个杀手不忒冷,燕秋生,http://book.zongheng.com/book/501758.html,连载中,94132,都市,2,109,3
鬼故暗目,暗目,http://book.zongheng.com/book/649183.html,连载中,76704,灵异,0,70,1
刑案组异闻录,王一枝,http://book.zongheng.com/book/663339.html,已完结,280717,推理,2,101,8
帝荒纪元,东厂南爷,http://book.zongheng.com/book/663507.html,连载中,17473,玄幻,0,18,1
大风天下,割股相下酒,http://book.zongheng.com/book/660052.html,连载中,17060,异世,1,23,1
古原争霸,六区一帅,http://book.zongheng.com/book/663161.html,连载中,7843,仙侠,0,100,5
宇宙星宿主,一叶障目却知秋,http://book.zongheng.com/book/661567.html,连载中,56220,异世,1,81,3
圣域天外天,人字刺青,http://book.zongheng.com/book/662209.html,连载中,31717,修真,2,46,1
你只管向前,顾墨射手,http://book.zongheng.com/book/663554.html,连载中,1697,都市,0,12,1
小乡长的动物世界,秋橘子,http://book.zongheng.com/book/628963.html,已完结,1583545,都市,13,4350,42
风一笑,劲风欲满天,http://book.zongheng.com/book/661394.html,连载中,39491,都市,1,29,1
破虏英雄传,暴雨梨花孤灯下,http://book.zongheng.com/book/662645.html,连载中,42257,武侠,26,4390,66
雨落云帆,红颜之泪,http://book.zongheng.com/book/566042.html,连载中,23075,武侠,1,525,2
网游之灭世之剑,青椒泡豆,http://book.zongheng.com/book/661194.html,连载中,45357,游戏,4,344,2
乐观,风城大姨妈,http://book.zongheng.com/book/663567.html,连载中,2021,都市,0,4,0
魔域之主宰天下,故事和烟酒,http://book.zongheng.com/book/662821.html,连载中,39514,游戏,2,232,2
谋圣修道传,道号自然,http://book.zongheng.com/book/653486.html,连载中,178407,修真,2,210,2
邪君临异世,昔水倾天澜,http://book.zongheng.com/book/658853.html,连载中,4253,修真,0,25,3
武丹界,顾拓,http://book.zongheng.com/book/662732.html,连载中,7856,修真,1,31,0
都市悠哉生活,cuiDe,http://book.zongheng.com/book/660474.html,连载中,6932,异世,1,38,1
行云与创世纪,叫我方片Q,http://book.zongheng.com/book/663513.html,连载中,6955,异世,0,5,2
神陨传说,峰回,http://book.zongheng.com/book/662562.html,连载中,33730,玄幻,2,63,0
我的明星未婚妻,老五,http://book.zongheng.com/book/663608.html,已完结,2487725,都市,15,1351,139
超级武魂系统,辰冥,http://book.zongheng.com/book/663609.html,已完结,2410126,玄幻,78,3808,582
毒武至尊,龙翔,http://book.zongheng.com/book/663611.html,已完结,2324363,玄幻,8,1155,133
我的26岁美女总裁老婆,冷风,http://book.zongheng.com/book/663612.html,已完结,2299026,都市,72,2273,223
龙武至尊,百年红尘,http://book.zongheng.com/book/663613.html,已完结,2211258,玄幻,26,3596,286
通天战尊,穿云箭,http://book.zongheng.com/book/663614.html,已完结,2170020,玄幻,14,1616,236
超级战神系统,刺骨小刀,http://book.zongheng.com/book/663619.html,已完结,2291767,玄幻,56,5153,402
霸世帝君,狼王至尊,http://book.zongheng.com/book/663622.html,已完结,2085309,玄幻,9,1822,529
追梦幻晴恋,梓天殇,http://book.zongheng.com/book/658585.html,连载中,95051,校园,0,96,5
仙魔录之魔篇,忆墟,http://book.zongheng.com/book/656098.html,连载中,96869,玄幻,11,205,1
伏灵墓,魂三岁,http://book.zongheng.com/book/645880.html,连载中,470374,玄幻,5,714,4
武元大陆之雷帝,执笔王少,http://book.zongheng.com/book/659429.html,连载中,99190,玄幻,1,85,2
不死神尊,飞殇残烛,http://book.zongheng.com/book/653352.html,连载中,5266,异世,1,142,3
苍生之外,琥珀咋啦额,http://book.zongheng.com/book/657544.html,连载中,75972,玄幻,2,70,0
萌学园之重燃战火,怦然心动的夏,http://book.zongheng.com/book/662688.html,连载中,6409,异术,3,200,12
云歌恋,清水煮粥,http://book.zongheng.com/book/663255.html,连载中,2686,玄幻,0,22,0
橘绿橙黄时,连橘子一起吃,http://book.zongheng.com/book/663278.html,连载中,5771,校园,1,19,1
极品透视狂医,将夜,http://book.zongheng.com/book/663642.html,已完结,1730027,都市,53,5688,926
绝品护花狂少,倪汰爷,http://book.zongheng.com/book/663643.html,已完结,1698243,都市,10,1396,234
霸世雷皇,独战天下,http://book.zongheng.com/book/663607.html,已完结,2585836,玄幻,12,1710,123
不灭帝尊,花生落红尘,http://book.zongheng.com/book/663647.html,已完结,2043409,玄幻,21,5494,1295
邪道天尊,九长老,http://book.zongheng.com/book/663648.html,已完结,2035342,玄幻,14,1809,280
神医名厨在都市,小福贵,http://book.zongheng.com/book/663650.html,已完结,1872368,都市,12,584,57
永道之门,诗鬼李贺,http://book.zongheng.com/book/663660.html,连载中,7076,异世,0,9,1
登天路,沧海,http://book.zongheng.com/book/663654.html,已完结,1868164,玄幻,1,405,65
网游之超神猎人,七十二翼天使,http://book.zongheng.com/book/663661.html,已完结,1815293,游戏,240,18973,1382
魔祟神,谛天,http://book.zongheng.com/book/656555.html,连载中,41427,都市,133,3376,7
帝傲天下,小小苏叶,http://book.zongheng.com/book/663604.html,连载中,2018,异世,0,16,2
桃运高手,徐奇峰,http://book.zongheng.com/book/663665.html,已完结,1599331,都市,23,637,100
阴阳鬼咒,秋风冷,http://book.zongheng.com/book/663667.html,已完结,1499145,文集,10,733,54
无上神医,神七星,http://book.zongheng.com/book/663668.html,已完结,1497229,都市,4,199,15
宛丘羽蒙,宛丘羽蒙,http://book.zongheng.com/book/663555.html,连载中,4977,玄幻,1,7,0
千古画圣,凌风居士,http://book.zongheng.com/book/663179.html,连载中,2427,争霸,0,8,1
都市游龙,断刃天涯,http://book.zongheng.com/book/663672.html,已完结,1416319,都市,25,1677,229
青春日志,盛梦韵,http://book.zongheng.com/book/626399.html,连载中,3392,校园,3,35,2
帝血武尊,欲不死,http://book.zongheng.com/book/663675.html,已完结,1358441,玄幻,3,166,11
最强修炼系统,天宇,http://book.zongheng.com/book/663678.html,已完结,1281607,玄幻,22,1401,118
通灵神探,坏偶吧,http://book.zongheng.com/book/663682.html,已完结,388032,文集,0,85,34
至尊狂少,任生平,http://book.zongheng.com/book/663683.html,已完结,384355,修真,22,2256,174
战天神帝,夫人,http://book.zongheng.com/book/663688.html,已完结,322636,玄幻,4,685,140
异世风云之云倾,公子无羡,http://book.zongheng.com/book/662613.html,连载中,30095,异世,2,40,3
LOL红包群,吃土专业户,http://book.zongheng.com/book/663698.html,已完结,231721,都市,21,469,45
万古仙帝,忽然而已,http://book.zongheng.com/book/663700.html,已完结,225690,修真,7,672,57
美艳同居,犟老船长,http://book.zongheng.com/book/662720.html,连载中,2185,都市,2,54,2
资本楷模,故城垣,http://book.zongheng.com/book/622459.html,已完结,1017618,都市,9,1749,9
至尊宝典,百斗醇香,http://book.zongheng.com/book/663524.html,连载中,4597,玄幻,1,19,1
符武至尊,黑袍老祖,http://book.zongheng.com/book/663710.html,已完结,204534,玄幻,3,86,12
镜狱,沧桑一剑,http://book.zongheng.com/book/663711.html,已完结,192222,推理,4,35,4
藏金密码,常四海,http://book.zongheng.com/book/662495.html,连载中,10905,推理,0,29,0
我的26岁美女上司,洛洛的冰,http://book.zongheng.com/book/663724.html,已完结,1974385,都市,16,253,15
星帝,浴火重生,http://book.zongheng.com/book/663726.html,已完结,1943142,玄幻,8,1582,435
兽界异主,热苏打,http://book.zongheng.com/book/663447.html,连载中,4194,异世,4,44,0
皇天剑主,高阳,http://book.zongheng.com/book/663733.html,已完结,1454586,玄幻,8,234,6
大秦正史,乐山疯子,http://book.zongheng.com/book/549483.html,连载中,308443,历史,43,7008,16
斗战破天,墨迹,http://book.zongheng.com/book/663735.html,已完结,1310319,玄幻,1,126,24
无敌宗门系统,努力的红岩,http://book.zongheng.com/book/663738.html,已完结,403106,玄幻,10,857,128
超级位面商人,黄刑,http://book.zongheng.com/book/663739.html,已完结,393312,都市,24,674,59
起始大陆,一梦恒久,http://book.zongheng.com/book/660601.html,连载中,1882,异世,1,10,1
上帝禁区,申午君,http://book.zongheng.com/book/663744.html,已完结,353851,推理,0,122,12
禽天纪,浓睡,http://book.zongheng.com/book/663745.html,已完结,1279538,玄幻,7,754,175
网游之所向披靡,七颗蓝莓,http://book.zongheng.com/book/663756.html,已完结,281595,游戏,5,807,37
帝仙,半暖一开,http://book.zongheng.com/book/663761.html,已完结,234728,玄幻,0,115,14
战极九天,尘世小书童,http://book.zongheng.com/book/661268.html,连载中,53121,玄幻,4,85,1
我的绝色女总裁,七斤九两八钱,http://book.zongheng.com/book/663771.html,已完结,1926831,都市,19,1007,42
花都神医,朝阳,http://book.zongheng.com/book/663773.html,已完结,1698265,修真,22,1830,165
辰天门,无名小鱼,http://book.zongheng.com/book/661444.html,连载中,51239,玄幻,2,34,2
转生在异世界的蝎子,林大大,http://book.zongheng.com/book/661437.html,连载中,7696,异世,2,49,5
网游之毁天灭地,冰封君灵,http://book.zongheng.com/book/663788.html,连载中,3179,游戏,0,362,25
裂土重归,一战倾人城,http://book.zongheng.com/book/657459.html,连载中,207824,历史,3,994,2
幻界之神,紫夜无眠,http://book.zongheng.com/book/663629.html,连载中,5121,异世,0,1,0
倾我一生换你无忧,陌卿云,http://book.zongheng.com/book/663470.html,连载中,2011,玄幻,0,5,0
倾城王爷小小妃,凉清水,http://book.zongheng.com/book/607379.html,连载中,16309,同人,5,2961,9
万千世界之万界商店,陌少歌,http://book.zongheng.com/book/662598.html,连载中,30056,穿梭,0,366,13
气御天空,秋风依然,http://book.zongheng.com/book/662602.html,连载中,17949,游戏,1,207,1
我的19岁校花女友,六郎,http://book.zongheng.com/book/663837.html,已完结,1140966,都市,5,342,24
本源天纪,笔风水下,http://book.zongheng.com/book/663646.html,连载中,2037,修真,0,20,2
诡事之阴阳师,御意,http://book.zongheng.com/book/663839.html,已完结,1122301,文集,6,54,6
主角模式,青天大白菜,http://book.zongheng.com/book/663844.html,已完结,910560,都市,3,207,18
妖噬星空,咬咬不更,http://book.zongheng.com/book/643978.html,连载中,118303,修真,6,639,8
从天而降的巧合,lida,http://book.zongheng.com/book/629981.html,连载中,32271,都市,6,1561,35
超级体修,路人大师,http://book.zongheng.com/book/662246.html,连载中,18024,武侠,1,450,57
终极霸主,六夜,http://book.zongheng.com/book/663865.html,已完结,839798,修真,3,518,66
火爆天医,神来执笔,http://book.zongheng.com/book/663868.html,已完结,835228,都市,8,110,4
全能武神系统,枯木,http://book.zongheng.com/book/663870.html,已完结,974390,玄幻,5,849,162
最强妖孽在都市,弄浪公子,http://book.zongheng.com/book/663879.html,已完结,958009,修真,4,750,135
星际探险家,王家的小三,http://book.zongheng.com/book/659188.html,连载中,34926,穿梭,1,352,3
超级朋友圈,拳打镇关西,http://book.zongheng.com/book/663880.html,已完结,805251,都市,16,750,73
超级护花兵王,听雨心动,http://book.zongheng.com/book/663881.html,已完结,957106,都市,0,176,5
九界独尊,疯狂的大米,http://book.zongheng.com/book/663882.html,已完结,802200,玄幻,20,606,14
破世文明录,眼修,http://book.zongheng.com/book/662949.html,连载中,14599,异术,1,14,0
医品战兵,三寸执念,http://book.zongheng.com/book/663883.html,已完结,952727,都市,17,373,46
升仙,张自在,http://book.zongheng.com/book/663888.html,已完结,782025,修真,5,1407,391
